,OBSPROJECT_UID,PI,PRJ_NAME,CODE,PRJ_SCIENTIFIC_RANK,PRJ_VERSION,PRJ_LETTER_GRADE,PRJ_STATUS,OBSPROPOSAL_UID,EXEC,timestamp,xmlfile,SCICAT,BANDS,time12m_aprc,time7m_aprc,timeTP_aprc,timeNonStd_aprc,APRCRank,APRCGrade,OBSREVIEW_UID
1250,uid://A001/X1ed/X32f,hchen,Probing Accretion Flows from Filaments to Massive Star-Forming Cores,2015.1.00418.S,551.0,0,B,Phase1Submitted,uid://A001/X1ed/X330,EA,0,uid___A001_X1ed_X32f.xml,3,3.0,2.6,5.2,10.3,0.0,551,B,uid://A001/X201/Xbb
1251,uid://A001/X1ed/X10d0,gjstacey,ALMA Imaging of the Star Formation Process at the Historic Peak,2015.1.01362.S,48.0,0,A,Phase1Submitted,uid://A001/X1ed/X10d1,NA,0,uid___A001_X1ed_X10d0.xml,1,9.0,6.7,0.0,0.0,6.7,48,A,uid://A001/X201/Xdb1
1252,uid://A001/X1fb/X72,reasons10,Determination of binary parameters for a symbiotic star R Aquarii (R Aqr),2015.1.01601.S,999999.0,0,C,Phase1Submitted,uid://A001/X1fb/X73,EA,0,uid___A001_X1fb_X72.xml,5,6.0,0.4,0.0,0.0,0.4,1268,U,uid://A001/X200/X174d
1253,uid://A001/X1ee/X593,dbockelee,The composition and structure of Ganymede atmosphere,2015.1.00592.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X594,EU,0,uid___A001_X1ee_X593.xml,4,7.0,3.9,0.0,0.0,0.0,1378,U,uid://A001/X201/X45b
1254,uid://A001/X1ee/X72a,rdemarco,Mass growth at high-z: molecular gas and dust in the core of a galaxy cluster at z=1.63,2015.1.00718.S,992.0,0,C,Phase1Submitted,uid://A001/X1ee/X72b,CL,0,uid___A001_X1ee_X72a.xml,1,7364.0,3.3,0.0,0.0,0.0,992,U,uid://A001/X200/X292
1255,uid://A001/X1ed/X27f,rgalvanmadrid,Resolving the Physics of a Nearby Super Star Cluster in Formation,2015.1.00368.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X280,OTHER,0,uid___A001_X1ed_X27f.xml,3,3.0,10.4,13.8,27.6,0.0,1511,U,uid://A001/X201/X59f
1256,uid://A001/X1ee/X783,fzadeh,SiO Observations of the Circumnuclear Molecular Ring and Its Interior,2015.1.00738.S,896.0,0,C,Phase1Submitted,uid://A001/X1ee/X784,NA,0,uid___A001_X1ee_X783.xml,3,673.0,4.5,0.0,0.0,0.0,896,U,uid://A001/X200/X38d
1257,uid://A001/X1ed/X351,akinoue,Detecting FIR [OIII]emission from a galaxy candidate at z~10: a wedge into the pre-reionization era,2015.1.00428.S,60.0,0,A,Phase1Submitted,uid://A001/X1ed/X352,EA,0,uid___A001_X1ed_X351.xml,1,7.0,5.0,0.0,0.0,0.0,60,A,uid://A001/X200/Xed
1258,uid://A001/X1ee/X3e5,cleevesli,Skimming the Surface: An Absorption Study of HDO in a Young Protoplanetary Disk,2015.1.00464.S,6.0,0,A,Phase1Submitted,uid://A001/X1ee/X3e6,NA,0,uid___A001_X1ee_X3e5.xml,3,,4.3,0.0,0.0,4.3,6,A,uid://A001/X200/X41e
1259,uid://A001/X1ee/X319,bcatinella,"Physical drivers of the H2/HI ratio in extremely gas-rich, star-forming galaxies",2015.1.00405.S,340.0,0,B,Phase1Submitted,uid://A001/X1ee/X31a,OTHER,0,uid___A001_X1ee_X319.xml,2,3.0,21.0,0.0,0.0,0.0,340,B,uid://A001/X200/Xbfb
1260,uid://A001/X1ed/Xe02,deanders,A Novel Approach to Observing the Gas-Dissipation Timescale of Protoplanetary Disks,2015.1.01199.S,131.0,0,B,Phase1Submitted,uid://A001/X1ed/Xe03,NA,0,uid___A001_X1ed_Xe02.xml,4,7.0,6.6,0.0,0.0,0.0,131,B,uid://A001/X200/Xfed
1261,uid://A001/X1ed/X8bb,riechers,"COLDz: Gas Excitation in ""Typical"" CO(J=1-0)-Selected Galaxies at z=2-3",2015.1.00837.S,718.0,0,C,Phase1Submitted,uid://A001/X1ed/X8bc,NA,0,uid___A001_X1ed_X8bb.xml,1,34.0,7.4,0.0,0.0,0.0,718,U,uid://A001/X200/Xa0c
1262,uid://A001/X1ed/X1219,cmueller,Exploring the unidentified gamma-ray sources in the Galactic plane with ALMA,2015.1.01433.S,946.0,0,C,Phase1Submitted,uid://A001/X1ed/X121a,EU,0,uid___A001_X1ed_X1219.xml,2,36.0,6.0,5.3,0.0,0.0,946,C,uid://A001/X201/Xb4f
1263,uid://A001/X1ed/X5a4,cwillott,Redshift 6 host galaxies of 10^8 solar mass black holes,2015.1.00606.S,429.0,0,C,Phase1Submitted,uid://A001/X1ed/X5a5,NA,0,uid___A001_X1ed_X5a4.xml,1,6.0,6.3,0.0,0.0,0.0,429,C,uid://A001/X201/X4b8
1264,uid://A001/X1ed/X30b,scorbel,Broadband transient jet emission from accreting black holes,2015.1.00411.T,17.0,0,A,Phase1Submitted,uid://A001/X1ed/X30c,EU,0,uid___A001_X1ed_X30b.xml,5,36.0,1.6,0.0,0.0,0.0,17,A,uid://A001/X201/X6c6
1265,uid://A001/X1ed/X5d3,jharju,Circumstellar disk in Cha-MMS1,2015.1.00622.S,330.0,0,C,Phase1Submitted,uid://A001/X1ed/X5d4,EU,0,uid___A001_X1ed_X5d3.xml,3,7.0,2.1,0.0,0.0,0.0,330,U,uid://A001/X201/X8a
1266,uid://A001/X1ee/Xe1e,lw94,A direct test of the co-evolution of black hole growth and star-formation activity,2015.1.01200.S,831.0,0,C,Phase1Submitted,uid://A001/X1ee/Xe1f,EU,0,uid___A001_X1ee_Xe1e.xml,1,7.0,4.8,0.0,0.0,0.0,831,U,uid://A001/X200/Xff0
1267,uid://A001/X1ed/X770,peterb,Assembly of a Massive Protostellar Cluster,2015.1.00742.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X771,NA,0,uid___A001_X1ed_X770.xml,3,3.0,0.7,1.3,2.6,0.0,1443,U,uid://A001/X200/X43f
1268,uid://A001/X1ed/Xc3,liton,Searching for H2D+ in the circumbinary disk surrounding GG Tau A,2015.1.00239.S,280.0,0,B,Phase1Submitted,uid://A001/X1ed/Xc4,EU,0,uid___A001_X1ed_Xc3.xml,4,7.0,1.5,0.0,0.0,0.0,280,B,uid://A001/X201/X265
1269,uid://A001/X1ee/X629,iwstephens,Two nearby high-mass cores in the same clump at different evolutionary stages,2015.1.00635.S,1059.0,0,C,Phase1Submitted,uid://A001/X1ee/X62a,NA,0,uid___A001_X1ee_X629.xml,3,6.0,2.3,0.0,0.0,0.0,1059,U,uid://A001/X201/X110
1270,uid://A001/X1ee/X353,bally,The Triple Rings of SBW1: A Pre-explosion Snapshot of an SN 1987A Twin,2015.1.00427.S,792.0,0,C,Phase1Submitted,uid://A001/X1ee/X354,NA,0,uid___A001_X1ee_X353.xml,5,7.0,0.6,1.3,0.0,0.0,792,U,uid://A001/X200/Xe9
1271,uid://A001/X1ee/X4be,tohru,The Extinction-free Metallicity Indicator for High-z Galaxies: Its Calibration and Application at z=3,2015.1.00518.S,248.0,0,B,Phase1Submitted,uid://A001/X1ee/X4bf,EA,0,uid___A001_X1ee_X4be.xml,1,78.0,7.6,0.0,0.0,1.9,248,B,uid://A001/X200/X6c9
1272,uid://A001/X1b1/Xb4,fnakamur,Revealing the Low-Mass End of Core Mass Function in Clustered Star Formation,2015.1.00097.S,20288.0,0,D,Phase1Submitted,uid://A001/X1b1/Xb5,EA,0,uid___A001_X1b1_Xb4.xml,3,6.0,0.0,5.7,11.4,0.0,20288,O,uid://A001/X201/Xe44
1273,uid://A001/X1ed/Xf62,jpfexp,Chemistry in the optically thin envelopes of C- and O-rich AGB stars,2015.1.01285.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf63,OTHER,0,uid___A001_X1ed_Xf62.xml,5,67.0,5.5,0.0,0.0,3.8,1178,U,uid://A001/X201/Xaf7
1274,uid://A001/X1ee/X210,riechers,Gas Dynamics of Dusty Star-Forming Galaxies in the First 1.5 Billion Years,2015.1.00330.S,182.0,0,B,Phase1Submitted,uid://A001/X1ee/X211,NA,0,uid___A001_X1ee_X210.xml,1,7.0,4.7,0.0,0.0,0.0,182,B,uid://A001/X200/X8a2
1275,uid://A001/X1ed/X2f9,mohishi,A Challenge towards the First Detection of Interstellar Glycine,2015.1.00406.S,879.0,0,C,Phase1Submitted,uid://A001/X1ed/X2fa,EA,0,uid___A001_X1ed_X2f9.xml,3,6.0,8.2,0.0,0.0,0.0,879,U,uid://A001/X200/Xc02
1276,uid://A001/X1ed/X329,rgrellmann,Multiplicity and clustering properties of massive star forming clusters,2015.1.00416.S,554.0,0,C,Phase1Submitted,uid://A001/X1ed/X32a,EU,0,uid___A001_X1ed_X329.xml,3,6.0,6.1,8.2,0.0,0.0,554,U,uid://A001/X201/X94
1277,uid://A001/X1ed/X311,nanaseharada,Chemistry in the Brightest Luminous-Infrared Merger,2015.1.00412.S,848.0,0,C,Phase1Submitted,uid://A001/X1ed/X312,EA,0,uid___A001_X1ed_X311.xml,2,63.0,4.3,0.0,0.0,0.0,848,C,uid://A001/X201/X4e
1278,uid://A001/X1ed/Xd8c,cfaesi,Bridging the Gap between Galactic and Extragalactic Star Formation: A Comprehensive Study of Resolved GMCs in NGC 300,2015.1.01169.S,688.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd8d,NA,0,uid___A001_X1ed_Xd8c.xml,2,6.0,7.4,0.0,0.0,0.0,688,U,uid://A001/X200/Xea8
1279,uid://A001/X1ee/Xbe3,tsakai,DNC/HNC Ratio in Cluster-Forming Clumps,2015.1.01062.S,1034.0,0,C,Phase1Submitted,uid://A001/X1ee/Xbe4,EA,0,uid___A001_X1ee_Xbe3.xml,3,67.0,5.9,0.0,0.0,0.0,1034,U,uid://A001/X200/Xb99
1280,uid://A001/X1ee/X129b,skanaan,Weighing the dust in Sg B[e]stars,2015.1.01488.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X129c,CL,0,uid___A001_X1ee_X129b.xml,4,73.0,2.8,0.0,0.0,2.4,1301,U,uid://A001/X200/X11d0
1281,uid://A001/X1ee/X368,mansdell,Catching disk dispersal in the act,2015.1.00431.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X369,NA,0,uid___A001_X1ee_X368.xml,4,6.0,1.1,0.0,0.0,0.0,1357,U,uid://A001/X201/X126
1282,uid://A001/X1ee/X12db,yboehler,Mapping Dust settling in protoplanetary disks with ALMA,2015.1.01497.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X12dc,OTHER,0,uid___A001_X1ee_X12db.xml,4,47.0,5.1,0.0,0.0,0.0,1479,U,uid://A001/X200/X1255
1283,uid://A001/X1ed/X5fa,sertel,Clarifying the nature of the Herschel-discovered cold debris disks,2015.1.00634.S,1058.0,0,C,Phase1Submitted,uid://A001/X1ed/X5fb,EU,0,uid___A001_X1ed_X5fa.xml,4,6.0,8.6,0.0,0.0,0.0,1058,U,uid://A001/X201/X105
1284,uid://A001/X1ee/X1292,dmarrone,The Dynamics and Structure of Dusty Starbursts in the First 1.5Gyr,2015.1.01485.S,817.0,0,C,Phase1Submitted,uid://A001/X1ee/X1293,NA,0,uid___A001_X1ee_X1292.xml,1,7.0,7.1,0.0,0.0,0.0,817,U,uid://A001/X201/Xd5f
1285,uid://A001/X1ee/Xf01,dauw,Testing Ambipolar Diffusion Down to 100 AU scale,2015.1.01255.S,990.0,0,C,Phase1Submitted,uid://A001/X1ee/Xf02,EA,0,uid___A001_X1ee_Xf01.xml,3,3.0,1.9,1.7,0.0,0.0,990,U,uid://A001/X201/Xa60
1286,uid://A001/X1ee/Xf10,muzzinad,Unveiling the Dustiest Galaxies in the Universe with ALMA,2015.1.01257.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xf11,EU,0,uid___A001_X1ee_Xf10.xml,1,6.0,7.3,0.0,0.0,7.3,1349,U,uid://A001/X201/Xa6a
1287,uid://A001/X1ed/X7a4,toddmackenzie,A lensed starforming galaxy group at z=2.9,2015.1.00757.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X7a5,NA,0,uid___A001_X1ed_X7a4.xml,1,37.0,3.4,0.0,0.0,0.0,1158,U,uid://A001/X200/X4ea
1288,uid://A001/X1ed/X574,esperlman,ALMA Follow-up on the Nearest Tidal Disruption Event,2015.1.00593.S,630.0,0,C,Phase1Submitted,uid://A001/X1ed/X575,NA,0,uid___A001_X1ed_X574.xml,2,3.0,0.6,0.0,0.0,0.0,630,U,uid://A001/X201/X45e
1289,uid://A001/X1b1/X20,pope,Quantifying the Role of Environment in Star Formation: ISM masses along the Cosmic Web with ALMA,2015.1.00055.S,258.0,0,B,Phase1Submitted,uid://A001/X1b1/X21,NA,0,uid___A001_X1b1_X20.xml,1,7.0,7.9,0.0,0.0,0.0,258,B,uid://A001/X200/X13f3
1290,uid://A001/X1ee/X36e,hdannerb,Probing the Dusty Star Forming Galaxies in the archetypal Spiderweb Protocluster,2015.1.00432.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X36f,EU,0,uid___A001_X1ee_X36e.xml,1,47.0,2.6,0.0,0.0,0.0,1323,U,uid://A001/X201/X13c
1291,uid://A001/X1ed/Xace,nrtanvir,Dissecting normal star-forming galaxies at z=6.3.,2015.1.00988.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xacf,EU,0,uid___A001_X1ed_Xace.xml,1,6.0,16.9,0.0,0.0,0.0,1257,U,uid://A001/X200/Xe3d
1292,uid://A001/X1ed/X125f,takuji,Off-nuclear Starbursts: the First Case Study of an Interacting Pair Arp 240,2015.1.01445.S,1047.0,0,C,Phase1Submitted,uid://A001/X1ed/X1260,EA,0,uid___A001_X1ed_X125f.xml,2,73.0,7.0,0.0,0.0,0.0,1047,U,uid://A001/X201/Xbd8
1293,uid://A001/X1ed/X97f,rmiura,Embedded Young Cluster Survey in the Giant Molecular Clouds in the Nearby Spiral Galaxy M33,2015.1.00892.S,905.0,0,C,Phase1Submitted,uid://A001/X1ed/X980,EA,0,uid___A001_X1ed_X97f.xml,2,3.0,3.2,0.0,0.0,0.0,905,U,uid://A001/X200/Xc0b
1294,uid://A001/X1ed/Xbb,arpon,Resolving Shock Structures Arising from Turbulent Dissipation in a Starless Core,2015.1.00236.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xbc,EU,0,uid___A001_X1ed_Xbb.xml,3,9.0,3.3,6.5,0.0,3.3,1289,U,uid://A001/X201/X256
1295,uid://A001/X1ed/X2b1,fegusa,Molecular gas distribution at 20pc scale in the nearby barred spiral M83,2015.1.00387.S,21022.0,0,D,Phase1Submitted,uid://A001/X1ed/X2b2,EA,0,uid___A001_X1ed_X2b1.xml,2,3.0,0.0,0.0,0.0,0.0,21022,O,uid://A001/X200/Xae9
1296,uid://A001/X1ee/X48d,mbeltran,Magnetic fields at the earliest stages of high-mass star formation,2015.1.00507.S,625.0,0,C,Phase1Submitted,uid://A001/X1ee/X48e,EU,0,uid___A001_X1ee_X48d.xml,3,6.0,6.0,0.0,0.0,6.0,625,U,uid://A001/X200/X61d
1297,uid://A001/X1ee/Xd16,vguzman,The H2CO ortho-to-para ratio in protoplanetary disks,2015.1.01138.S,689.0,0,C,Phase1Submitted,uid://A001/X1ee/Xd17,NA,0,uid___A001_X1ee_Xd16.xml,4,7.0,2.3,0.0,0.0,0.0,689,U,uid://A001/X200/Xd20
1298,uid://A001/X198/X41,maercker,High spatial resolution imaging of the inner envelope of R Sculptoris,2015.1.00022.S,163.0,0,B,Phase1Submitted,uid://A001/X198/X42,EU,0,uid___A001_X198_X41.xml,5,7.0,1.1,0.0,0.0,0.0,163,B,uid://A001/X200/X1196
1299,uid://A001/X1ed/X100f,anggiewins,Mapping the molecular gas in late-stage galaxy mergers at z~1 with ALMA,2015.1.01325.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X1010,EA,0,uid___A001_X1ed_X100f.xml,1,6.0,4.2,0.0,0.0,0.0,1202,U,uid://A001/X200/X1099
1300,uid://A001/X1ee/X102d,sewillis,Setting the Stage for the IMF in Protocluster Formation,2015.1.01326.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X102e,NA,0,uid___A001_X1ee_X102d.xml,3,6.0,3.5,4.6,0.0,0.0,1253,U,uid://A001/X200/X10a0
1301,uid://A001/X1ed/Xf23,dkeller,Circumstellar chemistry in carbon stars: How unique is IRC+10216?,2015.1.01271.S,604.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf24,EU,0,uid___A001_X1ed_Xf23.xml,5,3.0,5.5,0.7,1.4,0.0,604,C,uid://A001/X201/Xaa5
1302,uid://A001/X1ed/X1299,mbooth,Resolving the Central 30 AU of the Closest Known Extrasolar Debris Disc,2015.1.01457.S,1026.0,0,C,Phase1Submitted,uid://A001/X1ed/X129a,CL,0,uid___A001_X1ed_X1299.xml,4,6.0,6.7,0.0,0.0,0.0,1026,U,uid://A001/X201/Xc8f
1303,uid://A001/X1ed/X98c,rkneissl,In-depth view of the infrared luminous galaxies in two Planck proto-clusters at z=1.7 and 2.0,2015.1.00898.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/X98d,EU,0,uid___A001_X1ed_X98c.xml,1,76.0,5.7,0.0,0.0,0.0,1201,U,uid://A001/X201/X6d7
1304,uid://A001/X1ed/Xeac,jwardlow,Lensing or extraordinary dust? ALMA imaging of anomalous dusty galaxies,2015.1.01240.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xead,EU,0,uid___A001_X1ed_Xeac.xml,1,7.0,1.2,0.0,0.0,0.0,1181,U,uid://A001/X201/Xa00
1305,uid://A001/X1ee/Xeeb,stephenwilkins,Constraining Obscured Star Formation in the First Billion Years,2015.1.01249.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xeec,EU,0,uid___A001_X1ee_Xeeb.xml,1,6.0,3.7,0.0,0.0,0.0,1141,U,uid://A001/X201/Xa3b
1306,uid://A001/X1ee/X145,bolatto,A Close Look into the Blast Furnace: the Core of the NGC253 Starburst at One Parsec Resolution,2015.1.00274.S,110.0,0,A,Phase1Submitted,uid://A001/X1ee/X146,NA,0,uid___A001_X1ee_X145.xml,2,7.0,10.7,14.3,28.6,0.0,110,A,uid://A001/X200/X24c
1307,uid://A001/X1b0/X1,kaikitaro,Probing the origin of flux-ratio anomalies in quadruple lenses with ALMA,2015.1.00044.S,854.0,0,C,Phase1Submitted,uid://A001/X1b0/X2,EA,0,uid___A001_X1b0_X1.xml,1,7.0,5.9,0.0,0.0,0.0,854,U,uid://A001/X200/X13bd
1308,uid://A001/X1ed/Xf1d,cjoblin,From Hydrocarbons to Dust in Protoplanetary Nebulae,2015.1.01270.S,745.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf1e,EU,0,uid___A001_X1ed_Xf1d.xml,5,6.0,4.6,0.0,0.0,0.0,745,C,uid://A001/X201/Xa9c
1309,uid://A001/X1ee/X1023,pjablonka,Star formation: in and around galaxy clusters,2015.1.01324.S,736.0,0,C,Phase1Submitted,uid://A001/X1ee/X1024,EU,0,uid___A001_X1ee_X1023.xml,2,6.0,8.7,0.0,0.0,0.0,736,C,uid://A001/X200/X1096
1310,uid://A001/X1ed/X11c,nienkemarel,Feedback of planets on the protoplanetary disk: gas holes and dust traps in Oph IRS 48 and SR 21,2015.1.00265.S,682.0,0,C,Phase1Submitted,uid://A001/X1ed/X11d,EU,0,uid___A001_X1ed_X11c.xml,4,64.0,2.9,0.0,0.0,1.5,682,C,uid://A001/X200/X1eb
1311,uid://A001/X1ee/X537,nkanekar,Does the fine structure constant change with time ?,2015.1.00561.S,693.0,0,C,Phase1Submitted,uid://A001/X1ee/X538,OTHER,0,uid___A001_X1ee_X537.xml,1,6.0,0.6,0.0,0.0,0.0,693,C,uid://A001/X200/X819
1312,uid://A001/X1ed/Xd06,stanway,Large Scale Structure at the End of the Reionization Epoch.,2015.1.01128.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd07,EU,0,uid___A001_X1ed_Xd06.xml,1,3.0,12.3,0.0,0.0,0.0,1371,U,uid://A001/X201/X8ed
1313,uid://A001/X1ed/Xf44,herrero,What is the nature of the spectral line profile asymmetries in isolated LIRGs?,2015.1.01278.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ed/Xf45,EU,0,uid___A001_X1ed_Xf44.xml,2,3.0,5.0,0.0,0.0,0.0,1336,U,uid://A001/X201/Xad2
1314,uid://A001/X1ee/X6b,cmcasey,Constraining the Formation of Massive Galaxy Clusters with Dynamics,2015.1.00207.S,772.0,0,C,Phase1Submitted,uid://A001/X1ee/X6c,NA,0,uid___A001_X1ee_X6b.xml,1,3.0,6.7,0.0,0.0,0.0,772,C,uid://A001/X200/X3f
1315,uid://A001/X1ed/X915,cqi,The CO Snow Line and Temperature Structure of the HL Tau Disk,2015.1.00864.S,607.0,0,C,Phase1Submitted,uid://A001/X1ed/X916,NA,0,uid___A001_X1ed_X915.xml,4,7.0,1.4,0.0,0.0,0.0,607,U,uid://A001/X201/X647
1316,uid://A001/X1ee/Xbab,mousumi,Investigating the role of dual AGN and outflows in the evolution of ULIRGs,2015.1.01048.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/Xbac,OTHER,0,uid___A001_X1ee_Xbab.xml,2,3.0,2.3,0.0,0.0,0.0,1206,U,uid://A001/X201/X638
1317,uid://A001/X1ee/X11fc,ekaterina,CO spectral scanning of z>6.5 QSO candidates selected from PanSTARRS,2015.1.01452.S,1012.0,0,C,Phase1Submitted,uid://A001/X1ee/X11fd,EA,0,uid___A001_X1ee_X11fc.xml,1,3.0,8.8,0.0,0.0,0.0,1012,C,uid://A001/X200/X102a
1318,uid://A001/X1b1/Xf8,cvlahakis,Unveiling molecular gas in local Herschel-ATLAS galaxies,2015.1.00110.S,302.0,0,B,Phase1Submitted,uid://A001/X1b1/Xf9,EU,0,uid___A001_X1b1_Xf8.xml,2,8.0,6.0,0.0,0.0,6.0,302,B,uid://A001/X201/Xe8d
1319,uid://A001/X1ed/X1321,rdunner,An efficient redshift search for ACT star-forming galaxies,2015.1.01490.S,898.0,0,C,Phase1Submitted,uid://A001/X1ed/X1322,CL,0,uid___A001_X1ed_X1321.xml,1,43.0,10.4,0.0,0.0,0.0,898,U,uid://A001/X201/Xd80
1320,uid://A001/X1ee/X12ac,kazsliwa,Dense Molecular Gas in a Luminous Minor Merger,2015.1.01491.S,1089.0,0,C,Phase1Submitted,uid://A001/X1ee/X12ad,NA,0,uid___A001_X1ee_X12ac.xml,2,376.0,6.1,0.0,0.0,0.0,1089,U,uid://A001/X201/Xda0
1321,uid://A001/X1ee/X11ca,rgrellmann,NGC 2264 C - a laboratory for clustered star formation,2015.1.01437.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X11cb,EU,0,uid___A001_X1ee_X11ca.xml,3,36.0,1.4,0.0,0.0,0.0,1283,U,uid://A001/X201/Xb7a
1322,uid://A001/X1ee/Xb49,flouvet,Impact of magnetic field on high-mass star formation: the case study of the W43-MM1 pre/proto-stellar cluster,2015.1.01020.S,421.0,0,B,Phase1Submitted,uid://A001/X1ee/Xb4a,CL,0,uid___A001_X1ee_Xb49.xml,3,6.0,6.2,0.0,0.0,6.2,421,B,uid://A001/X200/X974
1323,uid://A001/X1ee/X11bc,kflaherty,Constraining Turbulence across Protoplanetary Disk Properties,2015.1.01434.S,777.0,0,C,Phase1Submitted,uid://A001/X1ee/X11bd,NA,0,uid___A001_X1ee_X11bc.xml,4,6.0,5.8,0.0,0.0,0.0,777,U,uid://A001/X201/Xb69
1324,uid://A001/X1ee/X901,mcordiner,Complex Molecules in Comets: Insights into Proto-Solar Organic Chemistry,2015.1.00855.T,512.0,0,C,Phase1Submitted,uid://A001/X1ee/X902,NA,0,uid___A001_X1ee_X901.xml,4,6.0,8.8,17.7,0.0,0.0,512,U,uid://A001/X201/X5e5
1325,uid://A001/X1b3/X23,jeskj,Formation of complex organics in solar-type protostars,2015.1.00056.S,242.0,0,B,Phase1Submitted,uid://A001/X1b3/X24,EU,0,uid___A001_X1b3_X23.xml,3,7.0,11.9,0.0,0.0,0.0,242,B,uid://A001/X200/X13f7
1326,uid://A001/X1ee/X993,hashmtjn,Toward the First Detection of `Dead Zone' in Protoplanetary Disks,2015.1.00891.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X994,EA,0,uid___A001_X1ee_X993.xml,4,6.0,0.5,0.0,0.0,0.0,1294,U,uid://A001/X201/X6b6
1327,uid://A001/X1ed/Xd7f,gbusquet,What is controlling the fragmentation process?,2015.1.01167.S,406.0,0,C,Phase1Submitted,uid://A001/X1ed/Xd80,EU,0,uid___A001_X1ed_Xd7f.xml,3,6.0,4.6,0.0,0.0,4.6,406,U,uid://A001/X201/X987
1328,uid://A001/X1ee/X299,toshikisaito,Unveiling Merger-driven Gas Physics in the Nuclear/Overlap Regions of Mid-stage IR-bright Mergerg VV 114,2015.1.00371.S,195.0,0,B,Phase1Submitted,uid://A001/X1ee/X29a,EA,0,uid___A001_X1ee_X299.xml,2,7.0,7.8,0.0,0.0,0.0,195,B,uid://A001/X201/X5af
1329,uid://A001/X1ee/X8b8,lloinard,Giant factory caught contaminating the environment: dust and molecules expelled by eta Carinae,2015.1.00835.S,473.0,0,C,Phase1Submitted,uid://A001/X1ee/X8b9,OTHER,0,uid___A001_X1ee_X8b8.xml,5,7.0,0.7,0.0,0.0,0.7,473,U,uid://A001/X200/Xa04
1330,uid://A001/X1ee/X11d4,kazi,First detection of clumps in the nearby barred spiral galaxy M83,2015.1.01438.S,999999.0,0,C,Phase1Submitted,uid://A001/X1ee/X11d5,EU,0,uid___A001_X1ee_X11d4.xml,2,6.0,1.1,0.0,0.0,1.1,1243,U,uid://A001/X201/Xb7e
1331,uid://A001/X1ed/Xb5c,ohashist,Investigating the dyncamics of a thermal starless core in the Orion A cloud.,2015.1.01025.S,890.0,0,C,Phase1Submitted,uid://A001/X1ed/Xb5d,EA,0,uid___A001_X1ed_Xb5c.xml,3,3.0,2.5,4.9,9.8,0.0,890,C,uid://A001/X200/X9a1
1332,uid://A001/X1ed/Xb71,takakuwa,Spiral Structures and Infall in the Circumbinary Disk onto the Circumstellar Disks of a Twin Binary Protostellar System,2015.1.01029.S,801.0,0,C,Phase1Submitted,uid://A001/X1ed/Xb72,EA,0,uid___A001_X1ed_Xb71.xml,4,7.0,2.9,0.0,0.0,0.0,801,U,uid://A001/X200/X9cd
1333,uid://A001/X1ee/Xef9,uratayj,Unification of Gamma-Ray Burst:  Host Galaxy of the First Off-Axis X-ray Flash 020903,2015.1.01254.S,1022.0,0,C,Phase1Submitted,uid://A001/X1ee/Xefa,EA,0,uid___A001_X1ee_Xef9.xml,2,36.0,2.7,0.0,0.0,0.0,1022,C,uid://A001/X201/Xa5c
1334,uid://A001/X1ed/Xed0,mboquien,"Black hole and galaxy co-evolution in an z~3.86 LBG-selected, Herschel-detected source",2015.1.01251.S,1088.0,0,C,Phase1Submitted,uid://A001/X1ed/Xed1,CL,0,uid___A001_X1ed_Xed0.xml,1,8.0,5.6,0.0,0.0,5.6,1088,U,uid://A001/X201/Xa42
1335,uid://A001/X1ee/X1204,tkawamuro,Revealing Connection between Accretion and Dust Obscuration in Low-luminosity Active Galactic Nuclei,2015.1.01453.S,1096.0,0,C,Phase1Submitted,uid://A001/X1ee/X1205,EA,0,uid___A001_X1ee_X1204.xml,2,7.0,5.2,0.0,0.0,5.2,1096,U,uid://A001/X200/X1036
